Date,Open,High,Low,Close,Adj Close,Volume,symbol,return,SMA_5,SMA_15,SMA_ratio,SMA5_Volume,SMA15_Volume,SMA_Volume_Ratio,prev_close,TR,prev_high,prev_low,Lowest_5D,High_5D,Lowest_15D,High_15D,Stochastic_5,Stochastic_15,Stochastic_%D_5,Stochastic_%D_15,Stochastic_Ratio,Diff,Up,Down,avg_5up,avg_5down,avg_15up,avg_15down,RS_5,RS_15,RSI_5,RSI_15,RSI_ratio,5Ewm,15Ewm,MACD,15MA,SD,upperband,lowerband,RC,Target,sentiment_score
9/5/23,153.8000031,154.8500061,152.3999939,152.4400024,151.4838867,5097000,PG,-0.01339714,153.8399963,153.2373311,0.996082519,4484300,4802360,0.933770063,154.5099945,2.450012207,155.2799988,153.5599976,152.0299988,155.2799988,150.9299927,155.9700012,12.6154973,29.96046043,60.58666233,43.50898965,1.392509061,-2.069992065,0,2.069992065,0.145999146,0.413998413,0.258665975,0.481998698,0.352656293,0.53665285,26.07138965,34.92349297,0.746528695,153.5404836,153.6913272,0.150843643,153.2373311,0.988889113,155.2151094,151.2595529,-0.021503248,1.615343635,1.332196528
9/6/23,152.2899933,152.4499969,151.5399933,152.1399994,151.1857605,3877400,PG,-0.001968007,153.4939972,153.0606649,0.997176878,4452860,4599446.667,0.9681295,152.4400024,0.910003662,154.8500061,152.3999939,151.5399933,155.2799988,150.9299927,155.7299957,16.04292038,25.20845718,49.90844961,44.01731576,1.133836736,-0.300003052,0,0.300003052,0.127999878,0.473999023,0.258665975,0.435332235,0.270042493,0.594180615,21.262477,37.27185047,0.57047012,153.0736555,153.4974113,0.423755732,153.0606649,0.926430792,154.9135265,151.2078033,-0.01711993,-0.301663517,1.332196528
9/7/23,152.4900055,154.1900024,152.3699951,153.5899963,152.6266632,4824800,PG,0.009530675,153.4039978,153.0859975,0.99792704,4675380,4497313.333,1.039594009,152.1399994,2.050003052,152.4499969,151.5399933,151.5399933,155.2799988,150.9299927,155.2799988,54.81283532,61.14942367,46.71610753,47.26011822,0.988489011,1.449996948,1.449996948,0,0.383999634,0.473999023,0.355332438,0.329999797,0.810127479,1.076765628,44.75527212,51.84820152,0.863198159,153.2457691,153.5089844,0.263215264,153.0859975,0.935952489,154.9579025,151.2140925,0.002480188,-0.215097011,1.332196528
9/8/23,153.4199982,153.4600067,152.3500061,152.9299927,151.9708099,3384700,PG,-0.004297179,153.1219971,153.1406637,1.000121907,4262040,4294993.333,0.992327501,153.5899963,1.239990234,154.1900024,152.3699951,151.5399933,155.2799988,150.9299927,155.2799988,37.16570449,45.97694698,39.38890367,49.36616284,0.797892755,-0.660003662,0,0.660003662,0.323999023,0.605999756,0.355332438,0.3006663,0.534652069,1.181816644,34.8386504,54.16663436,0.643175468,153.1405103,153.4366104,0.296100118,153.1406637,0.898055065,154.9367738,151.3445535,0.005390783,0.939152432,1.332196528
9/11/23,153.3300018,155.1000061,153.0800018,154.75,153.7793884,4288500,PG,0.011900918,153.1699982,153.2879974,1.000770381,4294480,4217680,1.018209063,152.9299927,2.170013428,153.4600067,152.3500061,151.5399933,155.1000061,150.9299927,155.2799988,90.16840328,87.81613711,42.16107215,53.94133628,0.781609709,1.820007324,1.820007324,0,0.654000854,0.605999756,0.448000081,0.3006663,1.079209766,1.490024258,51.90480458,59.83974869,0.867396768,153.6770069,153.6007841,-0.076222748,153.2879974,0.970809328,155.2296161,151.3463788,0.014488048,-0.980711155,1.332196528
9/12/23,154.9900055,155.1499939,151.5700073,152.0299988,151.0764618,4537800,PG,-0.017576745,153.0879974,153.3053304,1.00141966,4182640,4219886.667,0.991173539,154.75,3.579986572,155.1000061,153.0800018,151.5399933,155.1499939,150.9299927,155.2799988,13.57355707,25.28746115,42.35268411,54.01289881,0.784121664,-2.720001221,0,2.720001221,0.654000854,0.736001587,0.448000081,0.430667114,0.888586202,1.040246786,47.05033855,50.98632151,0.922803159,153.1280042,153.404436,0.276431783,153.3053304,0.943713842,155.1927581,151.4179027,0.001713082,1.362026176,1.332196528
9/13/23,151.9799957,153.5899963,151.6600037,153.0899963,152.1298065,4040600,PG,0.006972292,153.2779968,153.38933,1.000726348,4215280,4209526.667,1.001366741,152.0299988,1.929992676,155.1499939,151.5700073,151.5700073,155.1499939,151.5399933,155.2799988,42.45795293,41.44387099,47.63569062,55.59341708,0.856858476,1.059997559,1.059997559,0,0.866000366,0.676000977,0.514666748,0.430667114,1.28106378,1.195045387,56.16080494,54.44285544,1.031555095,153.1153349,153.365131,0.24979611,153.38933,0.854913392,155.0991568,151.6795033,0.008298719,-0.162495931,1.332196528
9/14/23,153.8500061,154.9199982,153.3699951,154.7700043,153.7992706,4606800,PG,0.010973989,153.5139984,153.4906637,0.999847996,4171680,4215146.667,0.989687982,153.0899963,1.830001831,153.5899963,151.6600037,151.5700073,155.1499939,151.5399933,155.2799988,89.38572488,86.36380327,54.55026853,55.67159591,0.979858178,1.680007935,1.680007935,0,0.912002563,0.676000977,0.532000732,0.430667114,1.349114269,1.235294534,57.43076388,55.26316624,1.03922319,153.6668914,153.5407402,-0.12615119,153.4906637,0.924472733,155.3396091,151.6417182,0.009918462,-0.363563957,1.332196528
9/15/23,154.0299988,155.3200073,153.2299957,153.4700012,152.507431,10255600,PG,-0.00839958,153.6220001,153.5526642,0.999548659,5545860,4626260,1.198778279,154.7700043,2.090011597,154.9199982,153.3699951,151.5700073,155.3200073,151.5399933,155.3200073,50.66650391,51.05822135,57.25042841,56.18713953,1.018924061,-1.300003052,0,1.300003052,0.912002563,0.804000854,0.532000732,0.470000203,1.134330341,1.131915962,53.14689667,53.09383588,1.000999378,153.6012613,153.5318978,-0.069363513,153.5526642,0.886570014,155.3258042,151.7795242,0.006096814,-1.495628102,1.332196528
9/18/23,154.4499969,154.4799957,153.5099945,154.0500031,153.083786,3536500,PG,0.003779252,153.4820007,153.5866648,1.000681931,5395460,4625926.667,1.166352255,153.4700012,1.009994507,155.3200073,153.2299957,151.5700073,155.3200073,151.5399933,155.3200073,66.1332194,66.40212815,52.44339164,55.95601974,0.937225197,0.580001831,0.580001831,0,0.664001465,0.804000854,0.504000854,0.470000203,0.825871591,1.072341779,45.23163595,51.7454114,0.874118781,153.7508419,153.596661,-0.154180937,153.5866648,0.895781152,155.3782271,151.7951025,0.003321674,-1.411380923,1.332196528
9/19/23,153.75,154.0599976,151.7400055,153.6000061,152.6366119,4704200,PG,-0.00292111,153.7960022,153.5746653,0.998560841,5428740,4698560,1.15540506,154.0500031,2.319992065,154.4799957,153.5099945,151.6600037,155.3200073,151.5399933,155.3200073,53.00547815,54.49749119,60.32977585,54.42304076,1.10853372,-0.449996948,0,0.449996948,0.664001465,0.35,0.488000488,0.5,1.897147042,0.976000977,65.48328458,49.39273756,1.325767467,153.7005633,153.5970791,-0.103484197,153.5746653,0.89421052,155.3630864,151.7862443,-0.001170456,-2.022501479,1.332196528
9/20/23,153.7700043,154.7799988,153.3600006,153.4700012,152.507431,5446400,PG,-0.000846386,153.8720032,153.5479991,0.997894327,5709900,4792680,1.191379354,153.6000061,1.419998169,154.0599976,151.7400055,151.7400055,155.3200073,151.5399933,155.3200073,48.32387829,51.05822135,61.50296093,53.01570038,1.160089567,-0.130004883,0,0.130004883,0.452001953,0.376000977,0.482000732,0.508666992,1.202129732,0.947576194,54.58941471,48.65412695,1.1219894,153.6237093,153.5811944,-0.042514907,153.5479991,0.890731758,155.3294626,151.7665355,-0.002599557,-2.691423725,1.332196528
9/21/23,153.4499969,153.7100067,152.0700073,152.1399994,151.1857605,5096400,PG,-0.008666201,153.3460022,153.4213328,1.000491246,5807820,4884960,1.18891864,153.4700012,1.63999939,154.7799988,153.3600006,151.7400055,155.3200073,151.5399933,155.3200073,11.17300815,15.87311839,45.86041758,49.04226455,0.935120309,-1.330001831,0,1.330001831,0.116000366,0.642001343,0.470667521,0.597333781,0.180685551,0.787947269,15.30344389,44.06993889,0.347253576,153.1291393,153.401045,0.271905681,153.4213328,0.948961182,155.3192552,151.5234104,-0.012334419,-3.345582539,1.332196528
9/22/23,152.4400024,153.3399963,151.3800049,151.5800018,150.6292877,6327000,PG,-0.003680804,152.9680023,153.2373332,1.001760701,5022100,4943333.333,1.015933918,152.1399994,1.959991455,153.7100067,152.0700073,151.3800049,154.7799988,151.3800049,155.3200073,5.882273743,5.076061531,36.90357155,44.51430121,0.829027314,-0.559997559,0,0.559997559,0.116000366,0.494000244,0.450667318,0.634666951,0.234818439,0.710084741,19.01643445,41.5233657,0.457969486,152.6127602,153.1734146,0.560654446,153.2373332,1.022814801,155.2829628,151.1917036,-0.017882562,-3.20147941,1.332196528
9/25/23,151.1799927,151.2799988,150.0200043,150.6600037,149.7150574,5527000,PG,-0.00606939,152.2900024,152.9806671,1.004535194,5420200,5036713.333,1.076138275,151.5800018,1.559997559,153.3399963,151.3800049,150.0200043,154.7799988,150.0200043,155.3200073,13.44538085,12.07545323,26.36600384,40.32348921,0.653862162,-0.919998169,0,0.919998169,0,0.677999878,0.439334106,0.696000163,0,0.631227017,0,38.69645428,0,151.9618413,152.8592382,0.897396909,152.9806671,1.15514069,155.2909485,150.6703857,-0.024917423,-2.74702976,1.332196528
9/26/23,149.9799957,150.3600006,148.7899933,149.3200073,148.3834534,6366500,PG,-0.008894174,151.4340027,152.7726674,1.008839922,5752660,5121346.667,1.123270963,150.6600037,1.870010376,151.2799988,150.0200043,148.7899933,154.7799988,148.7899933,155.3200073,8.848306378,8.116583441,17.53456948,40.07234315,0.437572852,-1.339996338,0,1.339996338,0,0.855999756,0.439334106,0.647333781,0,0.678682496,0,40.42947358,0,151.08123,152.4168344,1.335604378,152.7726674,1.491405234,155.7554779,149.789857,-0.020467037,-2.830943501,1.332196528
9/27/23,149.4199982,149.6999969,146.6300049,147.3399963,146.415863,5403700,PG,-0.013260185,150.2080017,152.4526672,1.014943715,5744120,5223100,1.09975302,149.3200073,3.069992065,150.3600006,148.7899933,146.6300049,153.7100067,146.6300049,155.3200073,10.0281253,8.170210076,9.875418885,39.67135681,0.248930707,-1.980010986,0,1.980010986,0,1.226000977,0.439334106,0.75933431,0,0.578577974,0,36.65184637,0,149.8341521,151.7822296,1.948077508,152.4526672,2.0479554,156.548578,148.3567564,-0.031549908,-1.576242535,1.332196528
9/28/23,147.8200073,147.9799957,145.6799927,146.3399963,145.4221344,6237100,PG,-0.006787023,149.0480011,151.9693339,1.019599946,5972260,5317253.333,1.123185153,147.3399963,2.300003052,149.6999969,146.6300049,145.6799927,153.3399963,145.6799927,155.3200073,8.616231679,6.846500614,9.36406359,36.59158323,0.255907582,-1,0,1,0,1.16000061,0.342667643,0.826000977,0,0.414851378,0,29.32119828,0,148.6694335,151.1019505,2.432516937,151.9693339,2.553495641,157.0763252,146.8623426,-0.047203595,-0.388966897,1.332196528
9/29/23,146.5399933,146.7700043,144.8200073,145.8600006,144.9451599,6675100,PG,-0.003280004,147.9040009,151.4980011,1.024299547,6041880,5536613.333,1.091259157,146.3399963,1.949996948,147.9799957,145.6799927,144.8200073,151.2799988,144.8200073,155.3200073,16.09898857,9.904697963,11.40740656,35.18713551,0.324192532,-0.479995728,0,0.479995728,0,1.144000244,0.342667643,0.814000448,0,0.420967389,0,29.62540818,0,147.7329559,150.4467067,2.713750842,151.4980011,2.980334697,157.4586705,145.5373317,-0.046230252,-0.676886128,1.332196528
10/2/23,144.7799988,145.6000061,143.8999939,145.1900024,144.2793579,5153800,PG,-0.004593433,146.8100006,150.8606679,1.027591222,5967240,5594300,1.066664283,145.8600006,1.960006714,146.7700043,144.8200073,143.8999939,150.3600006,143.8999939,155.3200073,19.96915177,11.29603352,12.71216074,30.5071854,0.416693988,-0.669998169,0,0.669998169,0,1.094000244,0.221333822,0.858666992,0,0.257764446,0,20.49385693,0,146.8853047,149.7896187,2.904313954,150.8606679,3.245612152,157.3518922,144.3694436,-0.061777044,-0.743956633,1.332196528
10/3/23,145.1699982,146.4900055,145.0099945,145.4900055,144.5774841,4670600,PG,0.002066279,146.0440002,150.4246684,1.029995536,5628060,5603153.333,1.004445116,145.1900024,1.480010986,145.6000061,143.8999939,143.8999939,149.6999969,143.8999939,155.3200073,27.41397862,13.92302738,16.42529519,31.42988017,0.522601267,0.300003052,0.300003052,0,0.06000061,0.826000977,0.241334025,0.677333577,0.072639878,0.356300105,6.772065788,26.27000499,0.257787,146.420205,149.252167,2.831962051,150.4246684,3.506129546,157.4369275,143.4124093,-0.043017782,-1.53169571,1.332196528
10/4/23,145.5899963,146.3099976,144.9299927,145.9700012,145.0544586,4727800,PG,0.003299166,145.7700012,149.950002,1.028675316,5492880,5648966.667,0.972368988,145.4900055,1.380004883,146.4900055,145.0099945,143.8999939,147.9799957,143.8999939,155.3200073,50.73545086,18.12613739,24.5667603,31.98171337,0.768150224,0.479995728,0.479995728,0,0.155999756,0.429998779,0.202667236,0.677333577,0.36279116,0.299213332,26.62118529,23.03034647,1.155917708,146.2701371,148.8418963,2.571759246,149.950002,3.600215131,157.1504323,142.7495718,-0.046508559,-0.617788263,1.332196528
10/5/23,145.6799927,146.0899963,143.6900024,143.8000031,142.8980713,5205700,PG,-0.014866056,145.2620026,149.2186686,1.027238135,5286600,5688893.333,0.92928443,145.9700012,2.399993896,146.3099976,144.9299927,143.6900024,146.7700043,143.6900024,155.3200073,3.571446265,0.945834602,23.55780322,26.26076146,0.897072358,-2.169998169,0,2.169998169,0.155999756,0.663998413,0.090666707,0.822000122,0.234939953,0.110300114,19.02440295,9.93426127,1.915029456,145.4467591,148.2116597,2.764900593,149.2186686,3.664784376,156.5482374,141.8890999,-0.070879375,-0.417831531,1.332196528
10/6/23,143.6000061,144.5599976,141.4499969,144.0899963,143.1862488,7406300,PG,0.002016643,144.9080017,148.593335,1.025432227,5432840,5498940,0.987979502,143.8000031,3.11000061,146.0899963,143.6900024,141.4499969,146.4900055,141.4499969,154.7799988,52.38085146,19.80494394,30.8141758,26.3750513,1.16830771,0.289993286,0.289993286,0,0.213998413,0.567999268,0.109999593,0.735333252,0.376758255,0.149591485,27.36560713,13.01257768,2.10301201,144.9945048,147.6964517,2.70194692,148.593335,3.687748452,155.9688319,141.2178381,-0.061119468,-0.027897102,1.332196528
10/9/23,143.3600006,143.9700012,141.6000061,143.3600006,142.4608307,5062200,PG,-0.005066248,144.5420013,147.8806681,1.023098247,5414520,5600653.333,0.966765782,144.0899963,2.489990234,144.5599976,141.4499969,141.4499969,146.4900055,141.4499969,154.7799988,37.89683381,14.32860765,34.3997122,24.49262559,1.404492633,-0.729995728,0,0.729995728,0.213998413,0.579998779,0.071332804,0.783999634,0.368963558,0.090985762,26.9520365,8.339775411,3.231746081,144.4496701,147.1543953,2.704725265,147.8806681,3.589538297,155.0597447,140.7015915,-0.069393069,0.493128723,1.332196528
10/10/23,143.9799957,145.2200012,143.7200012,144.7799988,143.871933,5988900,PG,0.009905121,144.4,147.2926676,1.020032324,5678180,5686300,0.998572006,143.3600006,1.86000061,143.9700012,141.6000061,141.4499969,146.3099976,141.4499969,154.7799988,68.51854759,24.98125562,42.620626,25.52683022,1.66964036,1.419998169,1.419998169,0,0.437997437,0.579998779,0.165999349,0.753999837,0.755169583,0.220158335,43.0254484,18.04342346,2.384550166,144.5597796,146.8575958,2.297816129,147.2926676,3.296146534,153.8849607,140.7003746,-0.05742192,0.640766114,1.332196528
10/11/23,145.1399994,145.5599976,142.5599976,143,142.1030884,5469100,PG,-0.012294507,143.8059998,146.5946676,1.019391874,5826440,5687813.333,1.024372577,144.7799988,3,145.2200012,143.7200012,141.4499969,146.0899963,141.4499969,153.7100067,33.40524258,12.64275544,39.15458434,24.53225451,1.596045089,-1.779998779,0,1.779998779,0.341998291,0.935998535,0.165999349,0.86399943,0.365383361,0.192129003,26.76049611,16.11646075,1.660444966,144.0398531,146.3753963,2.335543206,146.5946676,2.988831966,152.5723315,140.6170036,-0.06822181,2.430143136,1.332196528
10/12/23,142.7899933,143.9299927,141.6600037,143.3200073,142.4210968,5965600,PG,0.002237813,143.7100006,146.0066681,1.015981264,5978420,5745760,1.040492467,143,2.269989014,145.5599976,142.5599976,141.4499969,145.5599976,141.4499969,153.3399963,45.49902916,15.72759018,47.54010092,26.82065591,1.772518207,0.320007324,0.320007324,0,0.405999756,0.501998901,0.187333171,0.775332642,0.808766224,0.241616515,44.71369562,19.45983416,2.297742892,143.7999045,145.9934727,2.193568175,146.0066681,2.670609551,151.3478872,140.665449,-0.057972868,4.776867254,1.332196528
10/13/23,143.1900024,145.0299988,143.1900024,144.6900024,143.7825012,7078900,PG,0.009558994,143.8300018,145.5473348,1.011940019,5912940,5795886.667,1.020195932,143.3200073,1.839996338,143.9299927,141.6600037,141.6000061,145.5599976,141.4499969,151.2799988,78.03037893,32.96037528,52.67000641,31.63052959,1.665163597,1.369995117,1.369995117,0,0.622000122,0.501998901,0.278666178,0.737999471,1.23904678,0.377596718,55.33813723,27.40981546,2.018916811,144.0966038,145.8305389,1.733935084,145.5473348,2.193446872,149.9342285,141.1604411,-0.045454541,1.638557096,1.332196528
10/16/23,145.8600006,147.0599976,145.4600067,146.0700073,145.1538391,6509800,PG,0.009537666,144.3720032,145.241335,1.006021471,6202460,5861406.667,1.05818626,144.6900024,2.369995117,145.0299988,143.1900024,141.6600037,147.0599976,141.4499969,150.3600006,81.66682679,51.85194699,61.42400501,36.17862598,1.697798171,1.380004883,1.380004883,0,0.898001099,0.355999756,0.370666504,0.67666626,2.522476726,0.54778334,71.61088411,35.39147411,2.023393654,144.754405,145.8604725,1.106067468,145.241335,1.692128719,148.6255925,141.8570776,-0.030465925,1.327768416,1.332196528
10/17/23,146.1100006,146.8200073,145.2400055,146.2599945,145.3426361,6160100,PG,0.001300658,144.6680023,145.0373342,1.002552962,6236700,5847646.667,1.066531608,146.0700073,1.580001831,147.0599976,145.4600067,141.6600037,147.0599976,141.4499969,149.6999969,85.18511193,58.30300071,64.75731788,41.26774635,1.56919928,0.189987183,0.189987183,0,0.651998901,0.355999756,0.383332316,0.587333171,1.831458844,0.652665872,64.68251686,39.49170145,1.637876173,145.2562682,145.9104127,0.654144551,145.0373342,1.3055937,147.6485216,142.4261468,-0.020492986,-1.272826665,1.332196528
10/18/23,150.0599976,151.3000031,148.7700043,150.0299988,149.0890045,10508500,PG,0.025776045,146.0740021,145.2166677,0.994130822,7244580,6187966.667,1.170752913,146.2599945,5.040008545,146.8200073,145.2400055,141.6600037,151.3000031,141.4499969,151.3000031,86.82568099,87.1065636,75.44140556,46.3875834,1.626327565,3.770004272,3.770004272,0,1.405999756,0,0.634665934,0.455332438,inf,1.393851791,100,58.22631944,1.717436392,146.8475117,146.425361,-0.42215073,145.2166677,1.752673222,148.7220141,141.7113212,0.018257109,0.193832822,1.332196528
10/19/23,149.6100006,150.2799988,147.1799927,148.25,148.25,8146000,PG,-0.011864286,147.0600006,145.3440013,0.988331298,7680660,6315226.667,1.216212878,150.0299988,3.100006104,151.3000031,148.7700043,143.1900024,151.3000031,141.4499969,151.3000031,62.39207371,69.0355212,78.82001447,49.97263953,1.577263383,-1.779998779,0,1.779998779,1.341998291,0.355999756,0.634665934,0.507332357,3.769660706,1.25098651,79.03414809,55.57503363,1.422116064,147.3150078,146.6534408,-0.661566951,145.3440013,1.903044891,149.150091,141.5379115,0.013051823,1.039921516,1.332196528
10/20/23,149.0500031,149.8800049,147.9199982,148.0500031,148.0500031,7283900,PG,-0.001349052,147.7320007,145.4900014,0.984823875,7721660,6355813.333,1.214897228,148.25,1.960006714,150.2799988,147.1799927,145.2400055,151.3000031,141.4499969,151.3000031,46.36961536,67.00509659,72.48786175,51.99068132,1.394247198,-0.199996948,0,0.199996948,1.067999268,0.395999146,0.634665934,0.488665771,2.696973667,1.29877305,72.95084872,56.49853298,1.29119899,147.5600062,146.8280111,-0.731995093,145.4900014,2.025525816,149.5410531,141.4389498,0.015014414,1.312053587,1.332196528
10/23/23,147.8600006,149.5,147.5599976,148.1499939,148.1499939,5981800,PG,0.000675386,148.147998,145.6873342,0.983390502,7616060,6411013.333,1.187965085,148.0500031,1.940002441,149.8800049,147.9199982,145.2400055,151.3000031,141.4499969,151.3000031,48.01962996,68.02023144,65.75842239,53.8607132,1.220897728,0.099990845,0.099990845,0,0.81199646,0.395999146,0.641331991,0.443999227,2.050500536,1.444443935,67.21849453,59.09090057,1.137543918,147.7566688,146.993259,-0.763409806,145.6873342,2.135416067,149.9581663,141.4165021,0.02038702,-0.648117396,1.332196528
10/24/23,148.1199951,150.0700073,148.0700073,149.8999939,149.8999939,6322000,PG,0.011812353,148.8759979,145.9813334,0.98055654,7648440,6521106.667,1.172874543,148.1499939,2,149.5,147.5599976,147.1799927,151.3000031,141.4499969,151.3000031,66.01928084,85.78671789,61.92525617,56.43440001,1.097296262,1.75,1.75,0,1.123999023,0.395999146,0.737998454,0.443999227,2.838387497,1.662161574,73.94739325,62.43653992,1.184360846,148.4711105,147.3566008,-1.114509647,145.9813334,2.394205131,150.7697437,141.1929232,0.030311281,-0.25394606,1.332196528
10/25/23,149.6399994,151.1900024,149.1199951,150.6000061,150.6000061,6172900,PG,0.004669861,148.9899994,146.2900004,0.981877985,6781320,6617446.667,1.024763831,149.8999939,2.070007324,150.0700073,148.0700073,147.1799927,151.1900024,141.4499969,151.3000031,85.2869102,92.8934364,61.61750201,58.73783064,1.049025838,0.700012207,0.700012207,0,0.51000061,0.395999146,0.752666219,0.443999227,1.287883108,1.695197139,56.29147327,62.89696269,0.894979199,149.1807424,147.7620265,-1.418715862,146.2900004,2.674668661,151.6393377,140.9406631,0.03171888,-0.675275903,1.332196528
10/26/23,151.0500031,151.3800049,149.7400055,149.8000031,149.8000031,7582100,PG,-0.005312105,149.3,146.6900004,0.982518422,6668540,6775873.333,0.984159484,150.6000061,1.63999939,151.1900024,149.1199951,147.5599976,151.3800049,141.4499969,151.3800049,58.63877483,84.08861462,60.86684224,62.40898587,0.975289718,-0.800003052,0,0.800003052,0.51000061,0.2,0.752666219,0.352666219,2.550003052,2.13421694,71.83101013,68.09410392,1.054878558,149.3871626,148.0167736,-1.370389024,146.6900004,2.723888581,152.1377776,141.2422232,0.041724617,0.422878843,1.332196528
10/27/23,148.9799957,149.9499969,146.2799988,147.1600037,147.1600037,8131800,PG,-0.017623494,149.1220001,146.8946676,0.985063689,6838120,6824240,1.002033926,149.8000031,3.669998169,151.3800049,149.7400055,146.2799988,151.3800049,141.6000061,151.3800049,17.25497705,56.85069788,55.04391458,60.06726091,0.91637131,-2.63999939,0,2.63999939,0.51000061,0.688000488,0.733333333,0.528666178,0.741279431,1.387138734,42.57096349,58.10884446,0.732607297,148.6447763,147.9096773,-0.735098953,146.8946676,2.628232951,152.1511335,141.6382017,0.021306179,2.393515004,1.332196528
10/30/23,147.8999939,149.5500031,147.5399933,149.2599945,149.2599945,5412800,PG,0.01427012,149.3440002,147.2880005,0.986233128,6724320,6847613.333,0.9819947,147.1600037,2.38999939,149.9499969,146.2799988,146.2799988,151.3800049,141.6600037,151.3800049,58.43121885,78.1891964,57.12623235,61.43621992,0.929846147,2.099990845,2.099990845,0,0.91000061,0.688000488,0.873332723,0.479999797,1.322674367,1.819443944,56.94618177,64.53201341,0.882448552,148.849849,148.078467,-0.771382048,147.2880005,2.499810814,152.2876221,142.2883789,0.041155091,0.408136346,1.332196528
10/31/23,149.4600067,150.2599945,148.6399994,150.0299988,150.0299988,6762100,PG,0.005158812,149.3700012,147.6380005,0.988404628,6812340,6899160,0.987415859,149.2599945,1.619995117,149.5500031,147.5399933,146.2799988,151.3800049,141.6600037,151.3800049,73.52932377,86.11105006,58.62824094,61.77027166,0.94913361,0.770004272,0.770004272,0,0.714001465,0.688000488,0.829999797,0.479999797,1.03779209,1.729166976,50.92728033,63.35878278,0.803791962,149.2432323,148.3224084,-0.920823825,147.6380005,2.491094704,152.6201899,142.6558111,0.036261915,0.172557591,1.332196528
11/1/23,150.6799927,150.6799927,149.2100067,149.6100006,149.6100006,5896900,PG,-0.002799428,149.1720001,148.0786672,0.992670656,6757140,6927680,0.975382812,150.0299988,1.469985962,150.2599945,148.6399994,146.2799988,151.3800049,141.6600037,151.3800049,65.29407541,81.79008179,54.62967398,63.89619385,0.854975401,-0.419998169,0,0.419998169,0.573999023,0.772000122,0.829999797,0.389333089,0.743521934,2.131850129,42.64482822,68.0699919,0.62648499,149.3654884,148.4833575,-0.882130917,148.0786672,2.176869776,152.4324067,143.7249276,0.04622378,0.702155342,1.332196528
11/2/23,149.5399933,151.6499939,148.9100037,151.4400024,151.4400024,5859200,PG,0.012231815,149.5,148.6200002,0.994113714,6412560,6920586.667,0.926591965,149.6100006,2.739990234,150.6799927,149.2100067,146.2799988,151.6499939,143.1900024,151.6499939,96.08954104,97.51782899,62.11982722,67.26889464,0.923455448,1.830001831,1.830001831,0,0.93999939,0.611999512,0.930666097,0.389333089,1.535947941,2.390410995,60.56701386,70.50505082,0.859045035,150.0569931,148.8529381,-1.20405498,148.6200002,1.901142096,152.4222844,144.817716,0.056656396,-1.172672019,1.332196528
11/3/23,151.7899933,152.2899933,149.6199951,150.0700073,150.0700073,6587700,PG,-0.009046455,150.0820007,148.9786672,0.992648462,6103740,6887840,0.886161699,151.4400024,2.669998169,151.6499939,148.9100037,147.5399933,152.2899933,145.2400055,152.2899933,53.26345343,68.5107829,69.3215225,65.61776628,1.056444412,-1.369995117,0,1.369995117,0.93999939,0.357998657,0.839333089,0.480666097,2.625706468,1.746187415,72.41916827,63.58587929,1.138919035,150.0613312,149.0050717,-1.05625941,148.9786672,1.588547985,152.1557632,145.8015712,0.037182976,-0.006647052,1.332196528
11/6/23,150.3600006,151.25,150.1000061,150.9400024,150.9400024,6480800,PG,0.005797262,150.4180023,149.3033335,0.992589525,6317340,6885906.667,0.917430384,150.0700073,1.179992676,152.2899933,149.6199951,148.6399994,152.2899933,145.2400055,152.2899933,63.01388761,80.85116054,70.23805625,64.374237,1.091089534,0.869995117,0.869995117,0,0.694000244,0.357998657,0.805332438,0.480666097,1.938555439,1.675450886,65.96967385,62.62312251,1.053439548,150.3542216,149.2469381,-1.107283502,149.3033335,1.442572009,152.1884776,146.4181895,0.033340144,0.324678968,1.332196528
11/7/23,150.9199982,151.25,150.1199951,150.5899963,150.5899963,6003800,PG,-0.002318843,150.5300018,149.5920003,0.993768674,6165680,6875486.667,0.896762702,150.9400024,1.130004883,151.25,150.1000061,148.9100037,152.2899933,146.2799988,152.2899933,49.7040779,71.71383524,65.47300708,62.00883473,1.055865787,-0.350006104,0,0.350006104,0.53999939,0.427999878,0.792666626,0.503999837,1.261681177,1.57275175,55.78510312,61.13111185,0.912548479,150.4328132,149.4148204,-1.017992804,149.5920003,1.203502538,151.9990054,147.1849952,0.029604827,0.993640655,1.332196528
11/8/23,150.9600067,151.1999969,149.5099945,150.0099945,150.0099945,4832600,PG,-0.00385153,150.6100006,149.5906667,0.993231964,5952820,6497093.333,0.91622818,150.5899963,1.690002441,151.25,150.1199951,148.9100037,152.2899933,146.2799988,152.2899933,32.54420774,62.06321359,58.92303355,58.39006985,1.009127643,-0.580001831,0,0.580001831,0.53999939,0.46000061,0.541333008,0.542666626,1.173910159,0.997542472,53.99993896,49.93848623,1.081329112,150.2918736,149.4892171,-0.802656483,149.5906667,1.202993493,151.9966537,147.1846797,-0.000133335,1.589414677,1.332196528
